TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income
TR30057,303,26/11/2022,P4,12000,4,48000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,45,0,Married,"10,34"
TR12762,303,26/03/2022,P2,3200,7,22400,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,45,0,Married,"10,34"
TR5344,303,09/04/2022,P3,7500,6,45000,9,Crackers,Lingga,Lingga,Modern Trade,-3.654703,128.190643,45,0,Married,"10,34"
TR87413,303,12/10/2022,P1,8800,10,88000,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,45,0,Married,"10,34"
TR98735,303,13/04/2022,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,45,0,Married,"10,34"
TR32741,303,26/02/2022,P7,9400,2,18800,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,45,0,Married,"10,34"
TR67928,303,02/04/2022,P5,4200,3,12600,6,Thai Tea,Lingga,Lingga,Modern Trade,-5.135399,119.42379,45,0,Married,"10,34"
TR7896,303,18/01/2022,P7,9400,5,47000,6,Coffee Candy,Lingga,Lingga,Modern Trade,-5.135399,119.42379,45,0,Married,"10,34"
TR64731,303,17/07/2022,P3,7500,5,37500,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,0,Married,"10,34"
TR43634,303,12/03/2022,P2,3200,4,12800,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,0,Married,"10,34"
TR82154,303,06/02/2022,P1,8800,7,61600,5,Choco Bar,Bonafid,Gita,General Trade,-7.250445,112.768845,45,0,Married,"10,34"
TR56847,303,29/04/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,45,0,Married,"10,34"
TR88153,303,14/01/2022,P5,4200,3,12600,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,45,0,Married,"10,34"
TR75777,109,25/04/2022,P5,4200,4,16800,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,35,1,Married,"10,04"
TR78117,109,11/05/2022,P5,4200,2,8400,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,35,1,Married,"10,04"
TR16657,109,01/06/2022,P3,7500,4,30000,4,Crackers,Gita Ginara,Gita,General Trade,-6.966667,110.416664,35,1,Married,"10,04"
TR74573,109,25/08/2022,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,35,1,Married,"10,04"
TR15294,109,15/07/2022,P9,10000,1,10000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,35,1,Married,"10,04"
TR28806,109,16/02/2022,P1,8800,5,44000,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,35,1,Married,"10,04"
TR74572,109,19/06/2022,P8,16000,2,32000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,35,1,Married,"10,04"
TR7690,109,08/06/2022,P5,4200,4,16800,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,35,1,Married,"10,04"
TR88643,109,24/05/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,35,1,Married,"10,04"
TR4327,109,26/10/2022,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,35,1,Married,"10,04"
TR14209,109,01/07/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,35,1,Married,"10,04"
TR88303,109,12/02/2022,P8,16000,1,16000,1,Oat,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,35,1,Married,"10,04"
TR27524,109,01/12/2022,P8,16000,2,32000,1,Oat,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,35,1,Married,"10,04"
TR92371,359,09/06/2022,P5,4200,2,8400,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,46,0,Married,"19,99"
TR93081,359,17/02/2022,P10,15000,1,15000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,46,0,Married,"19,99"
TR91375,359,03/11/2022,P10,15000,2,30000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,46,0,Married,"19,99"
TR60760,359,20/01/2022,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,46,0,Married,"19,99"
TR35657,359,22/08/2022,P2,3200,3,9600,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,46,0,Married,"19,99"
TR89192,359,07/04/2022,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,46,0,Married,"19,99"
TR45641,359,12/04/2022,P7,9400,6,56400,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,46,0,Married,"19,99"
TR47702,359,22/01/2022,P4,12000,5,60000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,46,0,Married,"19,99"
TR14846,359,08/11/2022,P3,7500,3,22500,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,46,0,Married,"19,99"
TR55960,359,19/07/2022,P2,3200,3,9600,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,46,0,Married,"19,99"
TR74160,389,12/06/2022,P5,4200,5,21000,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,30,1,Married,"3,72"
TR34544,389,17/04/2022,P5,4200,5,21000,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,30,1,Married,"3,72"
TR52160,389,22/03/2022,P9,10000,4,40000,2,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,30,1,Married,"3,72"
TR69849,389,05/06/2022,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,30,1,Married,"3,72"
TR3801,389,28/05/2022,P5,4200,5,21000,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,30,1,Married,"3,72"
TR95521,389,07/06/2022,P8,16000,3,48000,1,Oat,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,30,1,Married,"3,72"
TR81928,389,03/03/2022,P5,4200,2,8400,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,30,1,Married,"3,72"
TR38919,389,18/07/2022,P5,4200,5,21000,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,30,1,Married,"3,72"
TR44905,170,09/07/2022,P5,4200,2,8400,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,36,0,Married,"7,55"
TR98668,170,17/03/2022,P6,18000,4,72000,14,Cashew,Priangan,Priangan,Modern Trade,-5.45,105.26667,36,0,Married,"7,55"
TR48974,170,09/01/2022,P10,15000,1,15000,9,Cheese Stick,Lingga,Lingga,Modern Trade,-3.654703,128.190643,36,0,Married,"7,55"
TR17896,170,20/05/2022,P8,16000,1,16000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,36,0,Married,"7,55"
TR67368,170,27/06/2022,P8,16000,1,16000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,36,0,Married,"7,55"
TR91355,170,03/03/2022,P3,7500,5,37500,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,0,Married,"7,55"
TR36510,170,21/11/2022,P1,8800,8,70400,1,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,0,Married,"7,55"
TR35027,352,30/07/2022,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,69,0,Single,"6,15"
TR81252,352,07/03/2022,P5,4200,5,21000,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,69,0,Single,"6,15"
TR98055,352,13/02/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,69,0,Single,"6,15"
TR42741,352,16/03/2022,P5,4200,2,8400,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,69,0,Single,"6,15"
TR53399,352,20/11/2022,P1,8800,6,52800,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,69,0,Single,"6,15"
TR12201,352,27/08/2022,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,69,0,Single,"6,15"
TR45473,352,23/02/2022,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,69,0,Single,"6,15"
TR64090,352,18/04/2022,P3,7500,2,15000,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,69,0,Single,"6,15"
TR47547,352,31/03/2022,P4,12000,5,60000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,69,0,Single,"6,15"
TR68958,352,11/04/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,69,0,Single,"6,15"
TR9664,352,14/06/2022,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,69,0,Single,"6,15"
TR81324,352,23/03/2022,P1,8800,7,61600,1,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,69,0,Single,"6,15"
TR65788,292,12/10/2022,P5,4200,5,21000,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,31,0,Single,"9,57"
TR41341,292,13/02/2022,P9,10000,3,30000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,31,0,Single,"9,57"
TR39426,292,04/10/2022,P8,16000,3,48000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,31,0,Single,"9,57"
TR99324,292,27/08/2022,P6,18000,3,54000,9,Cashew,Lingga,Lingga,Modern Trade,-3.654703,128.190643,31,0,Single,"9,57"
TR54531,292,12/02/2022,P10,15000,2,30000,13,Cheese Stick,Buana,Buana,General Trade,-1.26916,116.825264,31,0,Single,"9,57"
TR67616,18,01/11/2022,P5,4200,2,8400,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,47,0,Married,"13,6"
TR73728,18,14/05/2022,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,47,0,Married,"13,6"
TR38159,18,17/03/2022,P6,18000,3,54000,10,Cashew,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,47,0,Married,"13,6"
TR60934,18,22/12/2022,P9,10000,2,20000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,47,0,Married,"13,6"
TR83318,18,01/10/2022,P10,15000,3,45000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,47,0,Married,"13,6"
TR523,18,22/04/2022,P8,16000,2,32000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,47,0,Married,"13,6"
TR72219,18,30/09/2022,P1,8800,6,52800,3,Choco Bar,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,47,0,Married,"13,6"
TR14822,18,01/04/2022,P6,18000,1,18000,3,Cashew,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,47,0,Married,"13,6"
TR10234,18,09/05/2022,P3,7500,1,7500,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,47,0,Married,"13,6"
TR18552,18,28/05/2022,P1,8800,10,88000,8,Choco Bar,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,47,0,Married,"13,6"
TR33449,18,02/01/2022,P6,18000,2,36000,9,Cashew,Lingga,Lingga,Modern Trade,-3.654703,128.190643,47,0,Married,"13,6"
TR85016,18,31/12/2022,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,47,0,Married,"13,6"
TR34370,18,07/10/2022,P4,12000,1,12000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,47,0,Married,"13,6"
TR82557,18,02/03/2022,P3,7500,2,15000,6,Crackers,Lingga,Lingga,Modern Trade,-5.135399,119.42379,47,0,Married,"13,6"
TR71919,140,11/11/2022,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,54,0,Married,"9,57"
TR74731,140,23/11/2022,P9,10000,1,10000,14,Yoghurt,Priangan,Priangan,Modern Trade,-5.45,105.26667,54,0,Married,"9,57"
TR52759,140,09/03/2022,P8,16000,3,48000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,54,0,Married,"9,57"
TR72122,140,17/02/2022,P1,8800,3,26400,3,Choco Bar,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,54,0,Married,"9,57"
TR79007,140,04/07/2022,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,54,0,Married,"9,57"
TR43865,140,27/07/2022,P4,12000,5,60000,3,Potato Chip,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,54,0,Married,"9,57"
TR28270,140,09/01/2022,P2,3200,7,22400,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,54,0,Married,"9,57"
TR12193,140,05/10/2022,P8,16000,1,16000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,54,0,Married,"9,57"
TR90445,140,17/03/2022,P3,7500,5,37500,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,54,0,Married,"9,57"
TR92136,140,01/09/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,54,0,Married,"9,57"
TR43497,140,12/04/2022,P7,9400,3,28200,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,54,0,Married,"9,57"
TR6389,211,10/12/2022,P5,4200,2,8400,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,29,0,Married,"3,54"
TR85314,211,11/04/2022,P5,4200,4,16800,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,29,0,Married,"3,54"
TR37673,211,22/10/2022,P7,9400,5,47000,14,Coffee Candy,Priangan,Priangan,Modern Trade,-5.45,105.26667,29,0,Married,"3,54"
TR35733,211,14/09/2022,P9,10000,7,70000,4,Yoghurt,Gita Ginara,Gita,General Trade,-6.966667,110.416664,29,0,Married,"3,54"
TR2139,211,14/07/2022,P5,4200,4,16800,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,29,0,Married,"3,54"
TR59839,211,30/09/2022,P7,9400,2,18800,2,Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,29,0,Married,"3,54"
TR75551,211,12/12/2022,P2,3200,6,19200,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,29,0,Married,"3,54"
TR83095,211,28/03/2022,P5,4200,4,16800,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,29,0,Married,"3,54"
TR6602,211,08/01/2022,P8,16000,2,32000,5,Oat,Bonafid,Gita,General Trade,-7.250445,112.768845,29,0,Married,"3,54"
TR39496,211,20/11/2022,P6,18000,4,72000,1,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,29,0,Married,"3,54"
TR74189,202,03/01/2022,P7,9400,3,28200,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,28,0,Married,"4,53"
TR47997,202,20/06/2022,P7,9400,3,28200,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,28,0,Married,"4,53"
TR9341,202,03/01/2022,P7,9400,5,47000,14,Coffee Candy,Priangan,Priangan,Modern Trade,-5.45,105.26667,28,0,Married,"4,53"
TR56139,202,06/06/2022,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,28,0,Married,"4,53"
TR68337,202,20/02/2022,P7,9400,6,56400,4,Coffee Candy,Gita Ginara,Gita,General Trade,-6.966667,110.416664,28,0,Married,"4,53"
TR55079,202,07/02/2022,P9,10000,6,60000,2,Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,28,0,Married,"4,53"
TR26673,202,18/07/2022,P2,3200,6,19200,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,28,0,Married,"4,53"
TR43048,202,28/01/2022,P1,8800,2,17600,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,28,0,Married,"4,53"
TR14989,202,28/08/2022,P2,3200,7,22400,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,28,0,Married,"4,53"
TR92856,79,20/01/2022,P7,9400,3,28200,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,20,1,Single,"1,6"
TR37380,79,14/05/2022,P9,10000,6,60000,14,Yoghurt,Priangan,Priangan,Modern Trade,-5.45,105.26667,20,1,Single,"1,6"
TR7407,79,24/06/2022,P10,15000,1,15000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,20,1,Single,"1,6"
TR7344,79,07/04/2022,P9,10000,3,30000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,20,1,Single,"1,6"
TR80011,79,02/02/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,20,1,Single,"1,6"
TR66811,79,28/01/2022,P2,3200,3,9600,13,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825264,20,1,Single,"1,6"
TR7048,60,07/02/2022,P7,9400,4,37600,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,56,0,Married,"10,61"
TR49448,60,26/05/2022,P4,12000,3,36000,4,Potato Chip,Gita Ginara,Gita,General Trade,-6.966667,110.416664,56,0,Married,"10,61"
TR3310,60,11/11/2022,P3,7500,4,30000,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,56,0,Married,"10,61"
TR1280,60,17/09/2022,P10,15000,5,75000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,56,0,Married,"10,61"
TR83187,60,17/07/2022,P9,10000,1,10000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,56,0,Married,"10,61"
TR36891,60,25/08/2022,P1,8800,8,70400,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,56,0,Married,"10,61"
TR88072,60,04/02/2022,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,56,0,Married,"10,61"
TR53829,60,14/03/2022,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,56,0,Married,"10,61"
TR5564,60,07/02/2022,P8,16000,1,16000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,56,0,Married,"10,61"
TR47366,60,31/05/2022,P2,3200,3,9600,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,56,0,Married,"10,61"
TR26231,60,26/09/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,56,0,Married,"10,61"
TR86827,327,14/04/2022,P7,9400,5,47000,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,50,0,Married,"12,41"
TR85828,327,11/08/2022,P5,4200,3,12600,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,50,0,Married,"12,41"
TR72018,327,26/09/2022,P9,10000,3,30000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,50,0,Married,"12,41"
TR62372,327,07/08/2022,P7,9400,3,28200,7,Coffee Candy,Buana Indah,Buana,General Trade,3.316694,114.590111,50,0,Married,"12,41"
TR49649,327,13/05/2022,P8,16000,3,48000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,50,0,Married,"12,41"
TR19818,327,15/05/2022,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,50,0,Married,"12,41"
TR73749,327,20/12/2022,P8,16000,1,16000,13,Oat,Buana,Buana,General Trade,-1.26916,116.825264,50,0,Married,"12,41"
TR76612,327,01/04/2022,P2,3200,3,9600,13,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825264,50,0,Married,"12,41"
TR58858,327,26/03/2022,P5,4200,2,8400,6,Thai Tea,Lingga,Lingga,Modern Trade,-5.135399,119.42379,50,0,Married,"12,41"
TR62739,327,18/08/2022,P3,7500,1,7500,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,50,0,Married,"12,41"
TR24953,327,12/09/2022,P7,9400,4,37600,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,50,0,Married,"12,41"
TR26267,327,01/11/2022,P4,12000,5,60000,5,Potato Chip,Bonafid,Gita,General Trade,-7.250445,112.768845,50,0,Married,"12,41"
TR19759,327,25/09/2022,P7,9400,2,18800,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,50,0,Married,"12,41"
TR250,56,11/08/2022,P7,9400,5,47000,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,20,1,Single,1
TR17167,56,01/08/2022,P8,16000,3,48000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,20,1,Single,1
TR88606,56,27/10/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,20,1,Single,1
TR3414,56,19/01/2022,P3,7500,2,15000,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,20,1,Single,1
TR44293,56,29/11/2022,P10,15000,3,45000,6,Cheese Stick,Lingga,Lingga,Modern Trade,-5.135399,119.42379,20,1,Single,1
TR85850,56,06/02/2022,P8,16000,2,32000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,20,1,Single,1
TR86477,56,01/06/2022,P5,4200,4,16800,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,20,1,Single,1
TR47944,4,27/12/2022,P7,9400,6,56400,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,31,1,Married,"4,87"
TR78653,4,17/10/2022,P3,7500,4,30000,14,Crackers,Priangan,Priangan,Modern Trade,-5.45,105.26667,31,1,Married,"4,87"
TR68675,4,25/08/2022,P7,9400,3,28200,14,Coffee Candy,Priangan,Priangan,Modern Trade,-5.45,105.26667,31,1,Married,"4,87"
TR13511,4,08/03/2022,P3,7500,5,37500,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,31,1,Married,"4,87"
TR87345,4,06/07/2022,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,31,1,Married,"4,87"
TR81501,4,24/11/2022,P2,3200,6,19200,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,31,1,Married,"4,87"
TR65982,4,29/03/2022,P5,4200,4,16800,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,31,1,Married,"4,87"
TR76447,4,25/03/2022,P2,3200,4,12800,13,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825264,31,1,Married,"4,87"
TR92144,4,18/02/2022,P1,8800,5,44000,6,Choco Bar,Lingga,Lingga,Modern Trade,-5.135399,119.42379,31,1,Married,"4,87"
TR60388,4,16/07/2022,P3,7500,6,45000,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,31,1,Married,"4,87"
TR13528,196,24/01/2022,P4,12000,5,60000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,34,0,Married,"3,17"
TR36685,196,11/01/2022,P2,3200,6,19200,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,34,0,Married,"3,17"
TR4200,196,14/02/2022,P8,16000,3,48000,3,Oat,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,34,0,Married,"3,17"
TR238,196,28/06/2022,P8,16000,1,16000,3,Oat,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,34,0,Married,"3,17"
TR74802,196,23/10/2022,P1,8800,4,35200,8,Choco Bar,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,34,0,Married,"3,17"
TR75016,196,19/02/2022,P8,16000,2,32000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,34,0,Married,"3,17"
TR42952,196,17/06/2022,P2,3200,4,12800,6,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.135399,119.42379,34,0,Married,"3,17"
TR78366,196,27/09/2022,P5,4200,2,8400,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,34,0,Married,"3,17"
TR98229,196,13/11/2022,P5,4200,4,16800,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,34,0,Married,"3,17"
TR36850,196,30/04/2022,P3,7500,2,15000,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,34,0,Married,"3,17"
TR74694,143,22/02/2022,P4,12000,3,36000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,25,1,Single,"2,87"
TR58135,143,22/03/2022,P5,4200,4,16800,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,25,1,Single,"2,87"
TR9597,143,03/04/2022,P5,4200,5,21000,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,25,1,Single,"2,87"
TR19919,143,11/07/2022,P9,10000,6,60000,4,Yoghurt,Gita Ginara,Gita,General Trade,-6.966667,110.416664,25,1,Single,"2,87"
TR6759,143,14/05/2022,P3,7500,5,37500,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,25,1,Single,"2,87"
TR5219,143,11/02/2022,P8,16000,2,32000,11,Oat,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,25,1,Single,"2,87"
TR28539,143,28/05/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,25,1,Single,"2,87"
TR66795,142,11/03/2022,P4,12000,4,48000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,23,1,Single,"1,58"
TR61742,142,11/06/2022,P4,12000,3,36000,14,Potato Chip,Priangan,Priangan,Modern Trade,-5.45,105.26667,23,1,Single,"1,58"
TR13665,142,03/07/2022,P2,3200,6,19200,14,Ginger Candy ,Priangan,Priangan,Modern Trade,-5.45,105.26667,23,1,Single,"1,58"
TR37660,142,29/11/2022,P9,10000,3,30000,4,Yoghurt,Gita Ginara,Gita,General Trade,-6.966667,110.416664,23,1,Single,"1,58"
TR71650,142,15/01/2022,P5,4200,5,21000,7,Thai Tea,Buana Indah,Buana,General Trade,3.316694,114.590111,23,1,Single,"1,58"
TR88506,142,06/05/2022,P1,8800,7,61600,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,23,1,Single,"1,58"
TR71073,142,26/03/2022,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,23,1,Single,"1,58"
TR12455,142,21/08/2022,P8,16000,3,48000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,23,1,Single,"1,58"
TR18632,142,14/08/2022,P9,10000,2,20000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,23,1,Single,"1,58"
